Rikaze;CN;29.25;88.88333;Rikaze;80000
Jiuquan;CN;39.74318;98.51736;Jiuquan;72732
Shache;CN;38.41667;77.24056;Shache;82509
Qamdo;CN;31.1304;97.17982;Qamdo;86280
Nagqu;CN;31.47678;92.05729;Nagqu;30000
Lhasa;CN;29.65;91.1;Lhasa;118721
Laojunmiao;CN;39.83333;97.73333;Laojunmiao;84769
Kashgar;CN;39.47066;75.98951;Kashgar;274717
Jiayuguan;CN;39.81121;98.28618;Jiayuguan;122396
Hotan;CN;37.1075;79.93548;Hotan;114000
Deqen;CN;29.96178;90.71875;Deqen;62400
Male;MV;4.17521;73.50916;Male;103693
Tursunzoda;TJ;38.51271;68.23163;Tursunzoda;37000
Walin;NP;27.9837;83.75925;Walin;21867
Tulsipur;NP;28.13099;82.29726;Tulsipur;39058
Tikapur;NP;28.52823;81.11798;Tikapur;44758
Tansen;NP;27.86731;83.5467;Tansen;23693
Siraha;NP;26.65422;86.20795;Siraha;24657
Rajbiraj;NP;26.53968;86.74796;Rajbiraj;33061
Pokhara;NP;28.26689;83.96851;Pokhara;200000
Patan;NP;27.67658;85.31417;Patan;183310
Panauti;NP;27.58453;85.51484;Panauti;27602
Malangawa;NP;26.85658;85.5594;Malangawa;20284
Mahendranagar;NP;28.96399;80.17715;Mahendranagar;88381
Lahan;NP;26.72022;86.48258;Lahan;31495
Kirtipur;NP;27.67872;85.2775;Kirtipur;44632
Khanbari;NP;27.37604;87.20767;Khanbari;22903
Kathmandu;NP;27.70169;85.3206;Kathmandu;1442271
Janakpur;NP;26.72882;85.92628;Janakpur;93767
Jaleshwar;NP;26.64921;85.80017;Jaleshwar;23573
Titahari;NP;26.66371;87.27403;Titahari;47984
Ilam;NP;26.90943;87.92824;Ilam;17491
Hetauda;NP;27.42839;85.03219;Hetauda;84775
Gulariya;NP;28.2058;81.34532;Gulariya;53107
Gaur;NP;26.76448;85.27841;Gaur;27325
Dhulikhel;NP;27.6221;85.54281;Dhulikhel;16263
Dharan;NP;26.81436;87.27972;Dharan;108600
Dhankuta;NP;26.98333;87.33333;Dhankuta;22084
Dhangadhi;NP;28.70137;80.58975;Dhangadhi;92294
Darchula;NP;29.83;80.55;Darchula;18317
Dailekh;NP;28.84434;81.71011;Dailekh;20908
Dadeldhura;NP;29.29842;80.58059;Dadeldhura;19014
Butwal;NP;27.70055;83.44836;Butwal;91733
Birganj;NP;27.01709;84.8808;Birganj;133238
Biratnagar;NP;26.45505;87.27007;Biratnagar;182324
Bharatpur;NP;27.6768;84.43589;Bharatpur;107157
Siddharthanagar;NP;27.5;83.45;Siddharthanagar;63367
Bhadrapur;NP;26.54404;88.09436;Bhadrapur;19523
Banepa;NP;27.63245;85.52192;Banepa;17153
Baglung;NP;28.27189;83.58975;Baglung;23296
Yenangyaung;MM;20.46504;94.8712;Yenangyaung;110553
Nyaungdon;MM;17.04459;95.63957;Nyaungdon;40092
Yamethin;MM;20.43189;96.13875;Yamethin;59867
Wakema;MM;16.60333;95.18278;Wakema;42705
Twante;MM;16.71047;95.92866;Twante;46516
Taungoo;MM;18.94291;96.43408;Taungoo;106945
Thongwa;MM;16.75998;96.52498;Thongwa;52496
Thayetmyo;MM;19.32076;95.18272;Thayetmyo;98185
Thaton;MM;16.91867;97.37001;Thaton;123727
Tharyarwady;MM;17.65399;95.78813;Tharyarwady;54386
Thanatpin;MM;17.29136;96.57523;Thanatpin;38059
Dawei;MM;14.0823;98.19151;Dawei;136783
Taunggyi;MM;20.78919;97.03776;Taunggyi;160115
Taungdwingyi;MM;20.0065;95.54531;Taungdwingyi;70094
Tachilek;MM;20.4475;99.88083;Tachilek;51553
Syriam;MM;16.76887;96.24503;Syriam;69448
Sittwe;MM;20.14624;92.89835;Sittwe;177743
Shwebo;MM;22.56925;95.69818;Shwebo;88914
Sagaing;MM;21.8787;95.97965;Sagaing;78739
Yangon;MM;16.80528;96.15611;Yangon;4477638
Pyu;MM;18.4813;96.43742;Pyu;40386
Pyinmana;MM;19.7381;96.20742;Pyinmana;97409
Pyay;MM;18.82464;95.22216;Pyay;135308
Pyapon;MM;16.28543;95.67882;Pyapon;65601
Bago;MM;17.33521;96.48135;Bago;244376
Paungde;MM;18.49167;95.50591;Paungde;36971
Pakokku;MM;21.33489;95.08438;Pakokku;126938
Hpa-An;MM;16.88953;97.63482;Hpa-An;50000
Nyaunglebin;MM;17.95363;96.72247;Nyaunglebin;89626
Myitkyina;MM;25.38327;97.39637;Myitkyina;90894
Myingyan;MM;21.46002;95.3884;Myingyan;141713
Myawadi;MM;16.68911;98.50893;Myawadi;45000
Myanaung;MM;18.28651;95.32014;Myanaung;42252
Mudon;MM;16.25624;97.7246;Mudon;89123
Mawlamyinegyunn;MM;16.3772;95.26488;Mawlamyinegyunn;39115
Mawlamyine;MM;16.49051;97.62825;Mawlamyine;438861
Monywa;MM;22.10856;95.13583;Monywa;182011
Mogok;MM;22.91766;96.50982;Mogok;90843
Minbu;MM;20.18059;94.87595;Minbu;57342
Myeik;MM;12.43954;98.60028;Myeik;173298
Meiktila;MM;20.87776;95.85844;Meiktila;177442
Pyin Oo Lwin;MM;22.03501;96.45683;Pyin Oo Lwin;117303
Mawlaik;MM;23.64254;94.40478;Mawlaik;44540
Maubin;MM;16.73148;95.65441;Maubin;51542
Martaban;MM;16.52834;97.6157;Martaban;48629
Mandalay;MM;21.97473;96.08359;Mandalay;1208099
Magway;MM;20.14956;94.93246;Magway;96954
Loikaw;MM;19.67798;97.20975;Loikaw;17293
Letpandan;MM;17.78664;95.75076;Letpandan;38936
Lashio;MM;22.9359;97.7498;Lashio;131016
Kyaukse;MM;21.6056;96.13508;Kyaukse;50480
Kyaikto;MM;17.30858;97.01124;Kyaikto;48658
Kyaiklat;MM;16.44502;95.72373;Kyaiklat;52425
Kyaikkami;MM;16.07686;97.56388;Kyaikkami;48100
Kayan;MM;16.90802;96.56037;Kayan;40322
Kawthoung;MM;9.98238;98.55034;Kawthoung;57949
Kanbe;MM;16.70728;96.00168;Kanbe;58146
Hinthada;MM;17.64944;95.45705;Hinthada;134947
Hakha;MM;22.64452;93.61076;Hakha;20000
Chauk;MM;20.89921;94.81784;Chauk;90870
Bogale;MM;16.29415;95.39742;Bogale;68938
Bhamo;MM;24.25256;97.23357;Bhamo;47920
Pathein;MM;16.77919;94.73212;Pathein;237089
Myaydo;MM;19.36838;95.21512;Myaydo;57897
Bahawalnagar;PK;30.55083;73.39083;Bahawalnagar;126700
Satkania;BD;22.07639;92.04955;Satkania;52005
Cox's Bazar;BD;21.43973;92.00955;Cox's Bazar;253788
Khulna;BD;22.80979;89.56439;Khulna;1342339
Bhola;BD;22.68759;90.64403;Bhola;99079
Barisal;BD;22.70497;90.37013;Barisal;202242
Jessore;BD;23.16971;89.21371;Jessore;243987
Pabna;BD;24.00644;89.2372;Pabna;186781
Tangail;BD;24.24984;89.91655;Tangail;180144
Bogra;BD;24.85098;89.37108;Bogra;210000
Pirgaaj;BD;25.85587;88.35943;Pirgaaj;34606
Nawabganj;BD;24.59025;88.27444;Nawabganj;142361
Madaripur;BD;23.17097;90.20935;Madaripur;84789
Sherpur;BD;25.01881;90.01751;Sherpur;107419
Kishorganj;BD;24.43944;90.78291;Kishorganj;90690
Nowshera Cantonment;PK;33.99829;71.99834;Nowshera Cantonment;96766
Contai;IN;21.77985;87.74892;Contai;88702
Haldia;IN;22.06046;88.10975;Haldia;170695
Srirampur;IN;22.94849;88.01954;Srirampur;18682
Dumjor;IN;22.61993;88.24566;Dumjor;17972
Bankra;IN;22.60291;88.27751;Bankra;56273
Chakapara;IN;22.63222;88.34861;Chakapara;27320
Mahiari;IN;22.58826;88.23544;Mahiari;17051
Dhulagari;IN;22.58213;88.171;Dhulagari;21080
Panchla;IN;22.53665;88.13785;Panchla;23526
Nangi;IN;22.50833;88.21528;Nangi;440894
Pujali;IN;22.4711;88.1453;Pujali;45379
Monoharpur;IN;22.10833;88.07889;Monoharpur;23362
Nabagram;IN;22.28806;88.50917;Nabagram;34728
Ahmadpur Sial;PK;30.67791;71.74344;Ahmadpur Sial;24889
New Badah;PK;27.34167;68.03194;New Badah;38855
Setharja Old;PK;27.2127;68.46883;Setharja Old;32651
Bazarak;AF;35.31292;69.51519;Bazarak;65000
Soyibug;IN;34.07677;74.7057;Soyibug;104000
Singapur;IN;17.46982;78.12574;Singapur;24457
Ghatkesar;IN;17.45081;78.68366;Ghatkesar;19243
Risalpur Cantonment;PK;34.06048;71.99276;Risalpur Cantonment;37084
Manikchari;BD;22.83957;91.84128;Manikchari;24813
Vadigenhalli;IN;13.29724;77.80184;Vadigenhalli;31558
Adampur;IN;31.43224;75.71484;Adampur;17027
Porur;IN;13.03565;80.15821;Porur;33060
Madipakkam;IN;12.96226;80.19864;Madipakkam;16396
Perungudi;IN;12.96095;80.24094;Perungudi;30363
Madambakkam;IN;12.8525;80.04667;Madambakkam;17058
Markaz-e Woluswali-ye Achin;AF;34.12583;70.70778;Markaz-e Woluswali-ye Achin;15098
Bhandaria;BD;22.48898;90.06273;Bhandaria;30219
Zavodoukovsk;RU;56.5042;66.55153;Zavodoukovsk;25682
Zarinsk;RU;53.7074;84.9493;Zarinsk;52209
Zarechnyy;RU;56.811;61.3254;Zarechnyy;27758
Yuzhnyy;RU;53.25417;83.69361;Yuzhnyy;19515
Yuzhnoural'sk;RU;54.4418;61.2536;Yuzhnoural'sk;39200
Yurga;RU;55.72306;84.88611;Yurga;84220
Yeniseysk;RU;58.44937;92.17968;Yeniseysk;19920
Yemanzhelinsk;RU;54.75472;61.32083;Yemanzhelinsk;29849
Yekaterinburg;RU;56.8519;60.6122;Yekaterinburg;1349772
Yashkino;RU;55.8736;85.4265;Yashkino;15197
Yarovoye;RU;52.9273;78.58;Yarovoye;21195
Yalutorovsk;RU;56.65358;66.30057;Yalutorovsk;35892
Vorkuta;RU;67.49884;64.05253;Vorkuta;80039
Vorgashor;RU;67.58355;63.79399;Vorgashor;18946
Verkhnyaya Salda;RU;58.04874;60.55949;Verkhnyaya Salda;48992
Verkhnyaya Pyshma;RU;56.97047;60.58219;Verkhnyaya Pyshma;59061
Verkhniy Ufaley;RU;56.0556;60.2397;Verkhniy Ufaley;33245
Uzhur;RU;55.31246;89.83301;Uzhur;15637
Zelenogorsk;RU;56.1124;94.5985;Zelenogorsk;71354
Uray;RU;60.13044;64.78896;Uray;39878
Tyumen;RU;57.15222;65.52722;Tyumen;519119
Turinsk;RU;58.04575;63.69605;Turinsk;18555
Troitsk;RU;54.0979;61.5773;Troitsk;82338
Topki;RU;55.2769;85.6163;Topki;30572
Tomsk;RU;56.49771;84.97437;Tomsk;485519
Toguchin;RU;55.23528;84.38583;Toguchin;21886
Tobol'sk;RU;58.19807;68.25457;Tobol'sk;113800
Tayshet;RU;55.9342;98.0044;Tayshet;37766
Tayga;RU;56.06402;85.62238;Tayga;24328
Tavda;RU;58.04254;65.27258;Tavda;39480
Tatarsk;RU;55.21903;75.98283;Tatarsk;25150
Tashtagol;RU;52.7657;87.8894;Tashtagol;22779
Tarko-Sale;RU;64.91611;77.77457;Tarko-Sale;18568
Tara;RU;56.89436;74.37096;Tara;26986
Talnakh;RU;69.4865;88.3972;Talnakh;59051
Tal'menka;RU;53.8183;83.5677;Tal'menka;18900
Talitsa;RU;56.8804;60.0213;Talitsa;19100
Talitsa;RU;57.01095;63.73254;Talitsa;18602
Sysert';RU;56.50243;60.81917;Sysert';21942
Suzun;RU;53.7841;82.3116;Suzun;15365
Surgut;RU;61.25;73.41667;Surgut;300367
Sukhoy Log;RU;56.9094;62.0296;Sukhoy Log;36329
Strezhevoy;RU;60.7333;77.5889;Strezhevoy;44784
Sredneuralsk;RU;56.98921;60.46662;Sredneuralsk;20169
Sovetskiy;RU;61.36139;63.58417;Sovetskiy;23685
Sosnovoborsk;RU;56.1217;93.3385;Sosnovoborsk;31632
Slavgorod;RU;52.9978;78.6449;Slavgorod;34141
Shushenskoye;RU;53.325;91.93556;Shushenskoye;18770
Shumikha;RU;55.22611;63.29611;Shumikha;18499
Sharypovo;RU;55.54028;89.20083;Sharypovo;42773
Shadrinsk;RU;56.0852;63.6335;Shadrinsk;79479
Serov;RU;59.60334;60.5787;Serov;98438
Sayanogorsk;RU;53.0875;91.39972;Sayanogorsk;49939
Salekhard;RU;66.53;66.60194;Salekhard;38025
Rubtsovsk;RU;51.51473;81.20613;Rubtsovsk;161065
Rezh;RU;57.37005;61.40428;Rezh;37420
Reftinskiy;RU;57.09013;61.67692;Reftinskiy;17673
Promyshlennaya;RU;54.9159;85.6385;Promyshlennaya;17216
Prokop'yevsk;RU;53.9059;86.719;Prokop'yevsk;219000
Poykovskiy;RU;61.23333;73.33333;Poykovskiy;28080
Polysayevo;RU;54.6012;86.2459;Polysayevo;28026
Polevskoy;RU;56.44222;60.18778;Polevskoy;65770
Plast;RU;54.36914;60.81361;Plast;17050
Osinniki;RU;53.6239;87.3598;Osinniki;48919
Omsk;RU;54.99244;73.36859;Omsk;1129281
Ob';RU;54.9872;82.7166;Ob';24238
Nyagan;RU;62.14056;65.39361;Nyagan;52137
Noyabrsk;RU;63.19309;75.43728;Noyabrsk;110000
Novyy Urengoy;RU;66.08333;76.63333;Novyy Urengoy;94212
Novosilikatnyy;RU;53.30972;83.62389;Novosilikatnyy;15241
Novosibirsk;RU;55.0415;82.9346;Novosibirsk;1419007
Novokuznetsk;RU;53.7557;87.1099;Novokuznetsk;539616
Novoaltaysk;RU;53.3917;83.9363;Novoaltaysk;61050
Norilsk;RU;69.3535;88.2027;Norilsk;140800
Nizhnyaya Salda;RU;58.07756;60.7202;Nizhnyaya Salda;17473
Nizhnevartovsk;RU;60.9344;76.5531;Nizhnevartovsk;244937
Nizhneudinsk;RU;54.9076;99.0276;Nizhneudinsk;38723
Nev'yansk;RU;57.4953;60.2112;Nev'yansk;25900
Nefteyugansk;RU;61.09979;72.60349;Nefteyugansk;112632
Nazarovo;RU;56.0104;90.4011;Nazarovo;55252
Nadym;RU;65.53333;72.51667;Nadym;46339
Myski;RU;53.709;87.8014;Myski;44082
Minusinsk;RU;53.71028;91.6875;Minusinsk;72781
Miass;RU;55.045;60.10833;Miass;167500
Mezhdurechensk;RU;53.69417;88.06028;Mezhdurechensk;101026
Megion;RU;61.0296;76.1136;Megion;48691
Mayma;RU;52.01577;85.90963;Mayma;15428
Mariinsk;RU;56.21389;87.74722;Mariinsk;43122
Linevo;RU;54.4589;83.3764;Linevo;21816
Lesosibirsk;RU;58.23583;92.48278;Lesosibirsk;65945
Leninsk-Kuznetsky;RU;54.6567;86.1737;Leninsk-Kuznetsky;109023
Labytnangi;RU;66.65722;66.41833;Labytnangi;27067
Kyzyl;RU;51.71472;94.45338;Kyzyl;108240
Kyshtym;RU;55.714;60.5528;Kyshtym;41625
Kuybyshev;RU;55.44753;78.32181;Kuybyshev;48308
Kurtamysh;RU;54.91028;64.43194;Kurtamysh;17936
Kurgan;RU;55.45;65.33333;Kurgan;343129
Kupino;RU;54.36635;77.29805;Kupino;16333
Kulunda;RU;52.566;78.9385;Kulunda;15345
Krasnoyarsk;RU;56.01839;92.86717;Krasnoyarsk;927200
Krasnoural'sk;RU;58.3638;60.0407;Krasnoural'sk;27257
Krasnotur'insk;RU;59.7666;60.2086;Krasnotur'insk;62600
Krasnoobsk;RU;54.9198;82.9909;Krasnoobsk;16894
Korkino;RU;54.8913;61.3969;Korkino;40046
Kopeysk;RU;55.11722;61.62823;Kopeysk;70780
Yugorsk;RU;61.31226;63.33067;Yugorsk;30878
Kolpashevo;RU;58.31306;82.90889;Kolpashevo;27876
Kodinsk;RU;58.60629;99.17398;Kodinsk;15670
Kochenevo;RU;55.0218;82.202;Kochenevo;16446
Kiselevsk;RU;53.99;86.6621;Kiselevsk;104000
Kirovgrad;RU;57.42972;60.05972;Kirovgrad;22685
Khanty-Mansiysk;RU;61.00417;69.00194;Khanty-Mansiysk;67800
Kemerovo;RU;55.33333;86.08333;Kemerovo;477090
Kedrovka;RU;55.53333;86.05;Kedrovka;17752
Kayyerkan;RU;69.37861;87.74389;Kayyerkan;27295
Kataysk;RU;56.289;62.5841;Kataysk;15619
Kasli;RU;55.8909;60.7616;Kasli;17911
Kartaly;RU;53.05285;60.64903;Kartaly;28503
Karpinsk;RU;59.7703;59.9964;Karpinsk;30070
Karasuk;RU;53.73772;78.04026;Karasuk;28589
Karabash;RU;55.4808;60.2157;Karabash;15630
Kansk;RU;56.20167;95.7175;Kansk;101502
Kamyshlov;RU;56.84278;62.71111;Kamyshlov;28006
Kamensk-Ural'skiy;RU;56.4185;61.9329;Kamensk-Ural'skiy;182500
Kamen'-na-Obi;RU;53.7884;81.3423;Kamen'-na-Obi;44564
Kaltan;RU;53.5347;87.2457;Kaltan;25903
Kalachinsk;RU;55.05286;74.57511;Kalachinsk;24059
Ivdel';RU;60.69111;60.42056;Ivdel';19379
Iskitim;RU;54.6366;83.3045;Iskitim;61827
Ishim;RU;56.11281;69.49015;Ishim;67762
Irbit;RU;57.67052;63.071;Irbit;41647
Ilanskiy;RU;56.2325;96.0652;Ilanskiy;16668
Gur'yevsk;RU;54.28333;85.93333;Gur'yevsk;25000
Gornyak;RU;50.99417;81.46611;Gornyak;15668
Gorno-Altaysk;RU;51.96056;85.91892;Gorno-Altaysk;54917
Dudinka;RU;69.40583;86.17778;Dudinka;23619
Divnogorsk;RU;55.9581;92.3726;Divnogorsk;30018
Degtyarsk;RU;56.704;60.0879;Degtyarsk;15294
Chunskiy;RU;56.0815;99.6342;Chunskiy;16199
Chernogorsk;RU;53.82361;91.28417;Chernogorsk;71582
Cherepanovo;RU;54.2222;83.381;Cherepanovo;20125
Chelyabinsk;RU;55.15402;61.42915;Chelyabinsk;1062919
Chebarkul';RU;54.9749;60.3633;Chebarkul';46502
Borovskiy;RU;57.04096;65.72018;Borovskiy;15406
Borodino;RU;55.9061;94.9079;Borodino;19602
Bolotnoye;RU;55.67167;84.39806;Bolotnoye;17704
Bogotol;RU;56.20778;89.53417;Bogotol;23622
Bogdanovich;RU;56.78028;62.04944;Bogdanovich;32270
Biysk;RU;52.53639;85.20722;Biysk;215430
Beryozovsky;RU;56.9083;60.8019;Beryozovsky;47000
Berezovskiy;RU;55.6;86.2;Berezovskiy;55000
Berezovka;RU;56.03044;93.11164;Berezovka;20913
Berdsk;RU;54.7551;83.0967;Berdsk;90250
Beloyarskiy;RU;63.71194;66.67222;Beloyarskiy;20087
Belovo;RU;54.4165;86.2976;Belovo;75764
Barnaul;RU;53.36056;83.76361;Barnaul;599579
Barabinsk;RU;55.35709;78.35697;Barabinsk;31508
Asino;RU;56.99987;86.14393;Asino;27070
Asbest;RU;57.00993;61.45776;Asbest;74583
Artemovskiy;RU;57.3555;61.86865;Artemovskiy;33700
Aramil;RU;56.6977;60.8369;Aramil;15237
Anzhero-Sudzhensk;RU;56.081;86.0285;Anzhero-Sudzhensk;82526
Aleysk;RU;52.4926;82.7822;Aleysk;28019
Alapayevsk;RU;57.85158;61.69627;Alapayevsk;44000
Akademgorodok;RU;54.8523;83.106;Akademgorodok;50000
Achinsk;RU;56.2694;90.4993;Achinsk;117634
Abaza;RU;52.655;90.09278;Abaza;18094
Abakan;RU;53.71556;91.42917;Abakan;167289
Zafar;UZ;40.98333;68.9;Zafar;24781
Yaypan;UZ;40.37583;70.81556;Yaypan;20332
Yangiyul;UZ;41.11202;69.0471;Yangiyul;60000
Yangiyer;UZ;40.275;68.8225;Yangiyer;32636
Yangirabot;UZ;40.02539;65.96095;Yangirabot;25027
Yangiqo`rg`on;UZ;41.19474;71.72385;Yangiqo`rg`on;28422
Yangiobod;UZ;41.11919;70.09406;Yangiobod;24900
Wobkent;UZ;40.03028;64.515;Wobkent;16697
Uychi;UZ;41.08073;71.92331;Uychi;29683
Urganch;UZ;41.55;60.63333;Urganch;150110
Dashtobod;UZ;40.12694;68.49444;Dashtobod;19718
Uchqurghon Shahri;UZ;41.11371;72.07915;Uchqurghon Shahri;33323
Tuytepa;UZ;41.0321;69.36253;Tuytepa;20682
To`rqao`rg`on;UZ;40.99984;71.51162;To`rqao`rg`on;27862
Toshloq;UZ;40.47722;71.76778;Toshloq;26686
Tashkent;UZ;41.26465;69.21627;Tashkent;1978028
Toshbuloq;UZ;40.91617;71.57819;Toshbuloq;28562
Sirdaryo;UZ;40.84361;68.66167;Sirdaryo;26816
Showot;UZ;41.65583;60.3025;Showot;26950
Shofirkon;UZ;40.12;64.50139;Shofirkon;26527
Salor;UZ;41.37222;69.38167;Salor;26494
Qushkupir;UZ;41.535;60.34556;Qushkupir;16948
Qo`qon;UZ;40.52861;70.9425;Qo`qon;187477
Piskent;UZ;40.89722;69.35056;Piskent;27865
Payshanba;UZ;40.00778;66.23694;Payshanba;24772
Parkent;UZ;41.29444;69.67639;Parkent;35973
Pop;UZ;40.87361;71.10889;Pop;22122
Paxtakor;UZ;40.31528;67.95444;Paxtakor;21384
Olmaliq;UZ;40.84472;69.59833;Olmaliq;121207
Ohangaron;UZ;40.90639;69.63833;Ohangaron;35516
Nurota;UZ;40.56139;65.68861;Nurota;29403
Novyy Turtkul';UZ;41.55;61.01667;Novyy Turtkul';48908
Navoiy;UZ;40.08444;65.37917;Navoiy;129725
Namangan;UZ;40.9983;71.67257;Namangan;432456
Marg`ilon;UZ;40.47237;71.72463;Marg`ilon;133490
Manghit;UZ;42.11556;60.05972;Manghit;30854
Asaka;UZ;40.64153;72.23868;Asaka;56736
Quvasoy;UZ;40.29721;71.98026;Quvasoy;32024
Qo`rg`ontepa;UZ;40.73192;72.76177;Qo`rg`ontepa;25861
Kirguli;UZ;40.43553;71.76721;Kirguli;20459
Qibray;UZ;41.38972;69.465;Qibray;27750
Xo`jaobod;UZ;40.66886;72.56002;Xo`jaobod;16889
Khiwa;UZ;41.37833;60.36389;Khiwa;55567
Haqqulobod;UZ;40.91667;72.11667;Haqqulobod;26257
Kosonsoy;UZ;41.24944;71.54738;Kosonsoy;43684
Jizzax;UZ;40.11583;67.84222;Jizzax;152642
Iskandar;UZ;41.55389;69.70083;Iskandar;27636
Hazorasp;UZ;41.31944;61.07417;Hazorasp;17643
Gurlan;UZ;41.84472;60.39194;Gurlan;27506
Guliston;UZ;40.48972;68.78417;Guliston;53373
Ghijduwon;UZ;40.1;64.68333;Ghijduwon;41070
G'azalkent;UZ;41.55806;69.77083;G'azalkent;24700
Gagarin;UZ;40.66194;68.17222;Gagarin;24856
Fergana;UZ;40.38421;71.78432;Fergana;164322
Dustlik;UZ;40.52472;68.03583;Dustlik;16524
Chust;UZ;41.00329;71.23791;Chust;64966
Chirchiq;UZ;41.46889;69.58222;Chirchiq;167842
Chinoz;UZ;40.93633;68.76128;Chinoz;24553
Chortoq;UZ;41.06924;71.82372;Chortoq;49844
Bo`ka;UZ;40.81108;69.19417;Bo`ka;19642
Beshariq;UZ;40.43583;70.61028;Beshariq;21984
Beruniy;UZ;41.69111;60.7525;Beruniy;50929
Bektemir;UZ;41.20972;69.33417;Bektemir;26380
Bekobod;UZ;40.22083;69.26972;Bekobod;86259
Angren;UZ;41.01667;70.14361;Angren;126957
Andijon;UZ;40.78206;72.34424;Andijon;318419
Oltiariq;UZ;40.39194;71.47417;Oltiariq;25543
Gazojak;TM;41.18746;61.4036;Gazojak;21021
Proletar;TJ;40.16713;69.50163;Proletar;16441
Khujand;TJ;40.28256;69.62216;Khujand;144865
Konibodom;TJ;40.29414;70.43122;Konibodom;50359
Isfara;TJ;40.12649;70.62526;Isfara;37738
Uliastay;MN;47.74167;96.84444;Uliastay;16240
Ulaangom;MN;49.98111;92.06667;Ulaangom;28085
OElgii;MN;48.96833;89.9625;OElgii;28400
Khovd;MN;48.00556;91.64194;Khovd;30500
Altai;MN;46.37222;96.25833;Altai;15800
Zyryanovsk;KZ;49.72654;84.27318;Zyryanovsk;44929
Zhosaly;KZ;45.48778;64.07806;Zhosaly;20065
Zhezqazghan;KZ;47.78333;67.76667;Zhezqazghan;104357
Dzhetygara;KZ;52.19019;61.19894;Dzhetygara;43104
Zhangatas;KZ;43.56222;69.73428;Zhangatas;33492
Ayteke Bi;KZ;45.84607;62.15264;Ayteke Bi;35883
Taraz;KZ;42.9;71.36667;Taraz;358153
Zaysan;KZ;47.46657;84.87144;Zaysan;17600
Yanykurgan;KZ;43.90652;67.24637;Yanykurgan;21339
Turar Ryskulov;KZ;42.5334;70.3496;Turar Ryskulov;18421
Ush-Tyube;KZ;45.25201;77.98007;Ush-Tyube;20492
Turkestan;KZ;43.29733;68.25175;Turkestan;97360
Temirtau;KZ;50.05494;72.96464;Temirtau;170600
Tekeli;KZ;44.83322;78.83089;Tekeli;26678
Tasboget;KZ;44.77384;65.55227;Tasboget;16455
Talghar;KZ;43.30348;77.24085;Talghar;42194
Taldykorgan;KZ;45.01556;78.37389;Taldykorgan;116558
Shymkent;KZ;42.3;69.6;Shymkent;414032
Chu;KZ;43.60334;73.75919;Chu;39785
Shemonaikha;KZ;50.62811;81.91213;Shemonaikha;20087
Shchuchinsk;KZ;52.93592;70.18895;Shchuchinsk;47290
Shakhtinsk;KZ;49.70885;72.59212;Shakhtinsk;41602
Semey;KZ;50.42675;80.26669;Semey;292780
Saryaghash;KZ;41.46042;69.16791;Saryaghash;25139
Sarkand;KZ;45.41126;79.91545;Sarkand;76919
Soran;KZ;49.7908;72.83744;Soran;42552
Rudnyy;KZ;52.9729;63.11677;Rudnyy;124000
Kyzylorda;KZ;44.85278;65.50917;Kyzylorda;300000
Kostanay;KZ;53.21435;63.62463;Kostanay;210000
Karatau;KZ;43.17869;70.46768;Karatau;37881
Kapshagay;KZ;43.86681;77.06304;Kapshagay;42167
Petropavl;KZ;54.86667;69.15;Petropavl;200920
Pavlodar;KZ;52.28333;76.96667;Pavlodar;329002
Zharkent;KZ;44.1666;80.00655;Zharkent;34422
Ust-Kamenogorsk;KZ;49.97143;82.60586;Ust-Kamenogorsk;319067
Mikhaylovka;KZ;43;71.5;Mikhaylovka;15132
Merke;KZ;42.86976;73.18463;Merke;15934
Makinsk;KZ;52.6329;70.41911;Makinsk;17711
Lisakovsk;KZ;52.54707;62.49987;Lisakovsk;40000
Baikonur;KZ;45.61667;63.31667;Baikonur;70000
Ridder;KZ;50.34413;83.51287;Ridder;52664
Lenger;KZ;42.18152;69.88582;Lenger;21238
Kokshetau;KZ;53.28333;69.4;Kokshetau;124444
Kentau;KZ;43.51672;68.50463;Kentau;57408
Esik;KZ;43.3552;77.45245;Esik;32995
Georgievka;KZ;49.32671;81.57373;Georgievka;22047
Aksu;KZ;52.04023;76.92748;Aksu;44808
Otegen Batyra;KZ;43.41949;77.0202;Otegen Batyra;18864
Ekibastuz;KZ;51.72371;75.32287;Ekibastuz;121470
Shieli;KZ;44.16882;66.73887;Shieli;29832
Chardara;KZ;41.25832;67.96991;Chardara;25356
Burunday;KZ;43.35567;76.85477;Burunday;20996
Belyye Vody;KZ;42.42193;69.82709;Belyye Vody;26115
Balqash;KZ;46.84806;74.995;Balqash;81364
Ayagoz;KZ;47.96447;80.43437;Ayagoz;33479
Atbasar;KZ;51.80652;68.35996;Atbasar;34797
Arys;KZ;42.43015;68.8087;Arys;36285
Arkalyk;KZ;50.24915;66.92027;Arkalyk;42000
Aral;KZ;46.8;61.66667;Aral;33017
Astana;KZ;51.1801;71.44598;Astana;345604
Almaty;KZ;43.25667;76.92861;Almaty;2000900
Akkol';KZ;53.29617;69.59997;Akkol';16773
Abay;KZ;49.63575;72.86164;Abay;35454
Quva;UZ;40.52204;72.07292;Quva;33167
Balykchy;KG;42.46017;76.18709;Balykchy;40000
Tokmok;KG;42.84194;75.30149;Tokmok;63047
Tash-Kumyr;KG;41.34612;72.21707;Tash-Kumyr;23594
